TS|(Arduino),TS|(Rpi),CH4|MQ1|description MQ1,CO|MQ2|description MQ2,Gen|MQ3|description MQ3,Alcohol|MQ4|description MQ4,NH3|MQ5|description MQ5,Comb|MQ6|description MQ6,SCD time|SCD41|description SCD41,ppm CO2|SCD41|description SCD41,C|SCD41|description SCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41,Session
2023-07-29 18:08:28.039,2023-07-29 18:08:28.139,123.58,136.57,162.33,455.07,100.51,388.91,2023-07-29 18:08:24.234,110.28,34.8,1690646904.2342098,165.59,1690646904.2342098,2023-07-29 18:07:51
2023-07-29 18:08:28.140,2023-07-29 18:08:28.240,172.27,114.99,129.76,403.37,141.73,391.91,2023-07-29 18:08:24.234,110.28,34.8,1690646904.2342098,165.59,1690646904.2342098,2023-07-29 18:07:51
2023-07-29 18:08:28.240,2023-07-29 18:08:28.340,121.7,181.99,100.98,433.95,170.9,310.63,2023-07-29 18:08:24.234,110.28,34.8,1690646904.2342098,165.59,1690646904.2342098,2023-07-29 18:07:51
2023-07-29 18:08:28.340,2023-07-29 18:08:28.440,164.64,143.85,144.57,483.49,115.32,394.31,2023-07-29 18:08:24.234,110.28,34.8,1690646904.2342098,165.59,1690646904.2342098,2023-07-29 18:07:51
2023-07-29 18:08:28.440,2023-07-29 18:08:28.540,178.36,194.3,169.77,495.17,137.61,377.69,2023-07-29 18:08:24.234,110.28,34.8,1690646904.2342098,165.59,1690646904.2342098,2023-07-29 18:07:51
2023-07-29 18:08:28.541,2023-07-29 18:08:28.641,183.37,189.91,112.4,430.69,192.14,386.71,2023-07-29 18:08:24.234,110.28,34.8,1690646904.2342098,165.59,1690646904.2342098,2023-07-29 18:07:51
2023-07-29 18:08:28.641,2023-07-29 18:08:28.741,165.89,137.61,137.95,465.58,135.94,383.73,2023-07-29 18:08:24.234,110.28,34.8,1690646904.2342098,165.59,1690646904.2342098,2023-07-29 18:07:51
2023-07-29 18:08:28.741,2023-07-29 18:08:28.841,166.66,182.02,167.72,494.47,156.72,390.27,2023-07-29 18:08:24.234,110.28,34.8,1690646904.2342098,165.59,1690646904.2342098,2023-07-29 18:07:51
2023-07-29 18:08:28.842,2023-07-29 18:08:28.941,189.8,157.28,166.52,497.94,168.17,314.28,2023-07-29 18:08:24.234,110.28,34.8,1690646904.2342098,165.59,1690646904.2342098,2023-07-29 18:07:51
2023-07-29 18:08:28.942,2023-07-29 18:08:29.041,188.2,112.27,105.53,429.98,132.77,371.88,2023-07-29 18:08:24.234,110.28,34.8,1690646904.2342098,165.59,1690646904.2342098,2023-07-29 18:07:51
2023-07-29 18:08:29.042,2023-07-29 18:08:29.142,193.81,177.86,192.76,474.83,100.54,351.8,2023-07-29 18:08:24.234,110.28,34.8,1690646904.2342098,165.59,1690646904.2342098,2023-07-29 18:07:51
2023-07-29 18:08:29.142,2023-07-29 18:08:29.242,152.71,189.28,104.06,480.13,152.11,324.31,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:29.243,2023-07-29 18:08:29.342,148.58,138.12,183.63,423.02,160.76,306.42,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:29.343,2023-07-29 18:08:29.443,121.93,126.67,150.45,486.33,108.61,378.91,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:29.443,2023-07-29 18:08:29.543,165.82,126.65,131.59,403.87,187.12,319.48,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:29.543,2023-07-29 18:08:29.643,164.04,167.19,154.07,475.83,149.5,384.95,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:29.644,2023-07-29 18:08:29.743,184.17,149.04,132.88,449.63,121.95,313.4,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:29.744,2023-07-29 18:08:29.844,107.33,188.7,141.71,422.6,171.95,324.51,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:29.844,2023-07-29 18:08:29.944,162.47,141.14,117.89,428.42,168.44,366.94,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:29.944,2023-07-29 18:08:30.044,135.63,127.42,150.97,432.43,193.34,310.34,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:30.045,2023-07-29 18:08:30.144,191.52,120.33,190.23,459.81,190.65,313.3,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:30.145,2023-07-29 18:08:30.245,197.88,192.98,129.03,469.74,123.41,335.63,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:30.245,2023-07-29 18:08:30.345,151.46,168.06,117.28,463.23,123.95,383.28,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:30.345,2023-07-29 18:08:30.445,146.93,107.82,107.64,445.08,162.14,382.75,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:30.446,2023-07-29 18:08:30.545,160.01,116.49,168.83,468.96,104.53,335.67,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:30.546,2023-07-29 18:08:30.646,126.84,170.44,134.29,472.5,149.31,305.07,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:30.646,2023-07-29 18:08:30.746,105.17,198.86,110.76,403.53,104.03,305.49,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:30.746,2023-07-29 18:08:30.846,156.48,159.58,187.68,477.36,123.02,303.53,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:30.846,2023-07-29 18:08:30.946,184.76,126.71,180.38,417.84,162.39,317.75,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:30.947,2023-07-29 18:08:31.047,127.78,104.86,106.27,444.69,176.37,355.11,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:31.047,2023-07-29 18:08:31.147,127.05,123.28,117.71,447.35,122.52,315.41,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:31.147,2023-07-29 18:08:31.247,105.34,137.61,179.17,434.37,135.83,354.04,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:31.247,2023-07-29 18:08:31.347,170.12,110.04,106.57,433.21,126.84,342.77,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:31.348,2023-07-29 18:08:31.448,102.51,186.69,177.26,432.86,172.76,321.13,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:31.448,2023-07-29 18:08:31.548,196.45,107.54,111.69,408.8,113.68,379.56,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:31.548,2023-07-29 18:08:31.648,182.39,190.81,103.23,487.65,147.97,393.75,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:31.648,2023-07-29 18:08:31.748,159.82,139.99,184.05,452.12,133.49,377.04,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:31.749,2023-07-29 18:08:31.848,196.95,109.79,163.73,429.28,151.17,398.14,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:31.849,2023-07-29 18:08:31.949,152.56,163.76,197.86,458.05,113.64,360.14,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:31.949,2023-07-29 18:08:32.049,172.06,198.5,116.75,453.26,189.04,331.13,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:32.050,2023-07-29 18:08:32.149,142.9,151.62,107.53,400.22,187.63,309.89,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:32.150,2023-07-29 18:08:32.250,161.52,142.98,118.79,440.33,125.15,379.34,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:32.250,2023-07-29 18:08:32.350,163.34,153.47,143.85,475.53,171.05,325.95,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:32.350,2023-07-29 18:08:32.450,164.0,153.65,103.52,440.71,150.37,323.95,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:32.451,2023-07-29 18:08:32.550,178.16,108.41,193.06,419.93,168.9,345.7,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:32.551,2023-07-29 18:08:32.651,194.51,198.94,149.6,430.35,110.25,380.4,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:32.651,2023-07-29 18:08:32.751,156.5,122.9,157.19,402.85,113.03,376.66,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:32.751,2023-07-29 18:08:32.851,172.9,144.06,151.9,448.87,100.41,302.83,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:32.852,2023-07-29 18:08:32.952,119.57,127.18,191.58,441.31,168.64,392.04,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:32.952,2023-07-29 18:08:33.052,100.84,148.57,179.95,435.62,196.3,305.2,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:33.052,2023-07-29 18:08:33.152,102.95,110.26,172.49,414.24,116.6,379.4,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:33.152,2023-07-29 18:08:33.252,188.0,195.81,195.55,404.62,128.41,340.5,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:33.253,2023-07-29 18:08:33.352,144.58,115.13,188.23,441.48,187.88,393.02,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:33.353,2023-07-29 18:08:33.453,105.86,122.97,183.4,472.92,110.27,358.04,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:33.453,2023-07-29 18:08:33.553,199.36,178.63,143.83,461.86,110.53,338.11,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:33.553,2023-07-29 18:08:33.653,176.51,182.77,130.51,464.97,165.25,319.19,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:33.653,2023-07-29 18:08:33.753,134.48,134.43,198.29,466.5,176.83,389.37,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:33.754,2023-07-29 18:08:33.854,137.84,161.63,162.42,401.71,194.3,385.82,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:33.854,2023-07-29 18:08:33.954,150.33,163.7,184.04,468.42,162.66,371.04,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:33.954,2023-07-29 18:08:34.054,168.98,162.76,112.53,473.18,189.4,355.11,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:34.055,2023-07-29 18:08:34.154,151.61,131.44,110.61,461.09,167.01,309.68,2023-07-29 18:08:29.234,173.87,31.6,1690646909.2346804,121.16,1690646909.2346804,2023-07-29 18:07:51
2023-07-29 18:08:34.155,2023-07-29 18:08:34.254,130.41,140.32,187.11,439.04,172.05,333.84,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:34.255,2023-07-29 18:08:34.355,189.64,103.08,186.98,455.55,138.5,306.84,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:34.355,2023-07-29 18:08:34.455,126.57,121.82,115.25,486.12,175.23,303.51,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:34.455,2023-07-29 18:08:34.555,192.75,148.32,143.66,408.63,141.75,382.84,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:34.556,2023-07-29 18:08:34.655,122.72,194.95,169.1,462.51,196.71,358.7,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:34.656,2023-07-29 18:08:34.756,106.86,118.98,193.17,433.8,104.3,324.95,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:34.756,2023-07-29 18:08:34.856,115.47,195.44,196.27,468.98,117.8,360.5,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:34.856,2023-07-29 18:08:34.956,112.13,195.71,159.92,461.14,115.53,319.86,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:34.957,2023-07-29 18:08:35.056,173.36,106.53,158.51,478.68,162.61,337.71,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:35.057,2023-07-29 18:08:35.157,137.53,154.88,163.19,494.82,119.49,372.99,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:35.157,2023-07-29 18:08:35.257,169.18,114.91,125.35,476.32,168.36,347.08,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:35.257,2023-07-29 18:08:35.357,121.21,125.8,176.53,467.47,184.71,354.64,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:35.357,2023-07-29 18:08:35.457,193.22,141.1,192.18,462.28,103.46,357.58,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:35.458,2023-07-29 18:08:35.557,104.51,165.35,182.58,400.58,186.78,357.19,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:35.558,2023-07-29 18:08:35.658,178.3,121.83,116.15,471.2,114.98,350.08,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:35.658,2023-07-29 18:08:35.758,137.46,198.03,114.42,448.04,118.99,322.3,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:35.758,2023-07-29 18:08:35.858,189.76,169.26,188.73,485.04,122.68,358.29,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:35.859,2023-07-29 18:08:35.959,178.6,190.2,137.23,432.33,124.51,373.02,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:35.959,2023-07-29 18:08:36.059,156.2,169.97,129.98,442.49,147.52,389.86,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:36.059,2023-07-29 18:08:36.159,122.93,106.23,140.55,401.67,153.7,359.53,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:36.159,2023-07-29 18:08:36.259,119.0,106.17,154.99,476.91,105.39,318.49,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:36.260,2023-07-29 18:08:36.359,118.72,129.06,101.42,441.16,170.02,391.45,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:36.360,2023-07-29 18:08:36.460,153.76,186.92,189.81,431.36,189.33,394.75,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:36.460,2023-07-29 18:08:36.560,171.95,169.73,122.15,466.83,107.53,355.32,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:36.560,2023-07-29 18:08:36.660,187.11,188.63,150.02,404.16,195.19,396.73,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:36.661,2023-07-29 18:08:36.760,108.33,135.7,163.75,453.32,191.2,363.46,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:36.761,2023-07-29 18:08:36.861,158.42,176.88,149.76,457.89,172.62,359.66,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:36.861,2023-07-29 18:08:36.961,104.05,164.8,171.16,407.64,141.0,306.91,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:36.961,2023-07-29 18:08:37.061,197.03,192.29,176.31,441.31,186.36,332.72,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:37.062,2023-07-29 18:08:37.162,171.71,199.23,171.61,484.55,101.43,347.97,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:37.162,2023-07-29 18:08:37.262,191.73,195.01,112.84,411.98,164.24,383.84,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:37.262,2023-07-29 18:08:37.362,104.09,162.58,180.54,447.34,166.88,332.99,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:37.363,2023-07-29 18:08:37.462,132.7,169.03,195.19,409.51,181.5,338.64,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:37.463,2023-07-29 18:08:37.563,144.75,187.44,189.44,460.34,124.51,377.06,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:37.563,2023-07-29 18:08:37.663,177.77,197.7,169.24,427.34,124.34,321.6,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:37.663,2023-07-29 18:08:37.763,136.5,190.41,133.96,482.66,184.49,338.86,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:37.764,2023-07-29 18:08:37.863,180.65,181.61,120.47,441.23,180.46,367.23,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:37.864,2023-07-29 18:08:37.964,138.41,169.41,134.53,425.84,101.51,312.92,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:37.964,2023-07-29 18:08:38.064,129.75,188.67,189.82,471.7,185.15,362.59,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:38.064,2023-07-29 18:08:38.164,128.7,120.31,176.27,459.42,135.94,365.9,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:38.165,2023-07-29 18:08:38.265,138.7,135.97,169.72,412.37,150.19,375.18,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:38.265,2023-07-29 18:08:38.365,198.84,107.94,165.75,484.07,174.29,307.07,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:38.365,2023-07-29 18:08:38.465,183.05,184.07,129.74,400.16,115.11,322.76,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:38.465,2023-07-29 18:08:38.565,114.86,142.58,162.69,454.99,143.72,309.89,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:38.566,2023-07-29 18:08:38.665,156.9,131.89,129.2,430.07,157.2,393.82,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:38.666,2023-07-29 18:08:38.766,173.83,140.43,197.01,452.53,151.4,380.82,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:38.766,2023-07-29 18:08:38.866,154.21,167.92,114.9,433.71,141.71,335.46,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:38.867,2023-07-29 18:08:38.966,173.69,144.39,125.78,476.43,137.93,359.9,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:38.967,2023-07-29 18:08:39.067,198.39,123.49,197.53,442.78,121.95,378.8,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:39.067,2023-07-29 18:08:39.167,119.48,144.13,143.92,416.37,194.55,319.78,2023-07-29 18:08:34.235,115.12,30.4,1690646914.2351315,116.61,1690646914.2351315,2023-07-29 18:07:51
2023-07-29 18:08:39.167,2023-07-29 18:08:39.267,125.82,189.32,173.4,437.81,150.27,350.37,2023-07-29 18:08:39.235,189.68,30.2,1690646919.2353895,184.43,1690646919.2353895,2023-07-29 18:07:51
2023-07-29 18:08:39.268,2023-07-29 18:08:39.367,166.9,108.69,135.64,414.44,129.27,384.05,2023-07-29 18:08:39.235,189.68,30.2,1690646919.2353895,184.43,1690646919.2353895,2023-07-29 18:07:51
